support,itemsets
0.0058162078324932144,"frozenset({'ctx_uso_solo_Sim', 'ctx_tipo_acidente_Colisão_transversal', 'ctx_fim_de_semana_Não', 'ctx_condicao_metereologica_Nublado', 'ctx_tipo_pista_Simples', 'desfecho_Ferido'})"
0.007367196587824738,"frozenset({'ctx_fase_dia_Plena_Noite', 'ctx_tipo_acidente_Colisão_transversal', 'desfecho_Ferido', 'ctx_condicao_metereologica_Nublado'})"
0.006591702210158977,"frozenset({'ctx_fase_dia_Plena_Noite', 'ctx_tipo_pista_Simples', 'ctx_tipo_acidente_Colisão_transversal', 'ctx_condicao_metereologica_Nublado'})"
0.006203955021326095,"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_condicao_metereologica_Nublado', 'ctx_tipo_pista_Simples', 'desfecho_Ferido', 'ctx_fase_dia_Plena_Noite'})"
0.005040713454827452,"frozenset({'ctx_tipo_pista_Simples', 'ctx_tipo_acidente_Colisão_transversal', 'ctx_condicao_metereologica_Nublado', 'ctx_fim_de_semana_Sim'})"
0.005040713454827452,"frozenset({'desfecho_Ferido', 'ctx_tipo_acidente_Colisão_transversal', 'ctx_condicao_metereologica_Nublado', 'ctx_fim_de_semana_Sim'})"
0.011632415664986429,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_tipo_acidente_Colisão_transversal', 'desfecho_Ferido'})"
0.009693679720822024,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_tipo_acidente_Colisão_transversal', 'ctx_fim_de_semana_Não'})"
0.008918185343156262,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_tipo_pista_Simples', 'ctx_tipo_acidente_Colisão_transversal'})"
0.007367196587824738,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_tipo_acidente_Colisão_transversal', 'ctx_uso_solo_Não'})"
0.006979449398991857,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_tipo_acidente_Colisão_transversal', 'ctx_fase_dia_Pleno_dia'})"
0.005040713454827452,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_tipo_acidente_Colisão_transversal', 'ctx_uso_solo_Sim'})"
0.008918185343156262,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_fim_de_semana_Não', 'ctx_tipo_acidente_Colisão_transversal', 'desfecho_Ferido'})"
0.0081426909654905,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_tipo_pista_Simples', 'ctx_tipo_acidente_Colisão_transversal', 'desfecho_Ferido'})"
0.0077549437766576195,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_tipo_pista_Simples', 'ctx_tipo_acidente_Colisão_transversal', 'ctx_fim_de_semana_Não'})"
0.006979449398991857,"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_fim_de_semana_Não', 'ctx_tipo_pista_Simples', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido'})"
0.006979449398991857,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_tipo_acidente_Colisão_transversal', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.0058162078324932144,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_tipo_pista_Simples', 'ctx_tipo_acidente_Colisão_transversal', 'ctx_uso_solo_Não'})"
0.005428460643660334,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_tipo_acidente_Colisão_transversal', 'ctx_fim_de_semana_Não', 'ctx_uso_solo_Não'})"
0.005428460643660334,"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_tipo_pista_Simples', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.005040713454827452,"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_fim_de_semana_Não', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.006591702210158977,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_tipo_acidente_Colisão_transversal', 'desfecho_Ferido', 'ctx_fase_dia_Pleno_dia'})"
0.005040713454827452,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_tipo_pista_Simples', 'ctx_tipo_acidente_Colisão_transversal', 'ctx_fase_dia_Pleno_dia'})"
0.005040713454827452,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_fim_de_semana_Não', 'ctx_tipo_acidente_Colisão_transversal', 'ctx_fase_dia_Pleno_dia'})"
0.013958898797983715,"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'desfecho_Ferido', 'ctx_tipo_pista_Dupla'})"
0.009305932531989143,"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_tipo_pista_Dupla', 'ctx_uso_solo_Sim'})"
0.008918185343156262,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_tipo_acidente_Colisão_transversal', 'ctx_tipo_pista_Dupla'})"
0.008918185343156262,"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_fim_de_semana_Não', 'ctx_tipo_pista_Dupla'})"
0.0081426909654905,"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_tipo_pista_Dupla'})"
0.005040713454827452,"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_tipo_pista_Dupla', 'ctx_tracado_via_Reta'})"
0.005428460643660334,"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_tipo_pista_Dupla', 'ctx_uso_solo_Não'})"
0.0058162078324932144,"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_fim_de_semana_Sim', 'ctx_tipo_pista_Dupla'})"
0.009305932531989143,"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'desfecho_Ferido', 'ctx_tipo_pista_Dupla', 'ctx_uso_solo_Sim'})"
0.0081426909654905,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_tipo_acidente_Colisão_transversal', 'desfecho_Ferido', 'ctx_tipo_pista_Dupla'})"
0.005428460643660334,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_tipo_acidente_Colisão_transversal', 'ctx_tipo_pista_Dupla', 'ctx_uso_solo_Sim'})"
0.005428460643660334,"frozenset({'ctx_uso_solo_Sim', 'ctx_tipo_acidente_Colisão_transversal', 'ctx_fase_dia_Pleno_dia', 'desfecho_Ferido', 'ctx_tipo_pista_Dupla'})"
0.008918185343156262,"frozenset({'ctx_fim_de_semana_Não', 'ctx_tipo_acidente_Colisão_transversal', 'desfecho_Ferido', 'ctx_tipo_pista_Dupla'})"
0.0058162078324932144,"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_fim_de_semana_Não', 'ctx_tipo_pista_Dupla', 'ctx_uso_solo_Sim'})"
0.0058162078324932144,"frozenset({'ctx_uso_solo_Sim', 'ctx_tipo_acidente_Colisão_transversal', 'ctx_fim_de_semana_Não', 'desfecho_Ferido', 'ctx_tipo_pista_Dupla'})"
0.007367196587824738,"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_condicao_metereologica_Céu_Claro', 'desfecho_Ferido', 'ctx_tipo_pista_Dupla'})"
0.005040713454827452,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_tipo_acidente_Colisão_transversal', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_tipo_pista_Dupla'})"
0.005040713454827452,"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'desfecho_Ferido', 'ctx_fim_de_semana_Sim', 'ctx_tipo_pista_Dupla'})"
0.0081426909654905,"frozenset({'ctx_tipo_pista_Simples', 'ctx_tipo_acidente_Colisão_transversal', 'ctx_tracado_via_Curva'})"
0.007367196587824738,"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_fim_de_semana_Não', 'ctx_tracado_via_Curva'})"
0.006591702210158977,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_tipo_acidente_Colisão_transversal', 'ctx_tracado_via_Curva'})"
0.008530438154323382,"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'desfecho_Ferido', 'ctx_tracado_via_Curva'})"
0.005040713454827452,"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_tracado_via_Curva', 'ctx_uso_solo_Não'})"
0.005428460643660334,"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_tracado_via_Curva'})"
0.0077549437766576195,"frozenset({'ctx_tipo_pista_Simples', 'ctx_tipo_acidente_Colisão_transversal', 'desfecho_Ferido', 'ctx_tracado_via_Curva'})"
0.006591702210158977,"frozenset({'ctx_tipo_pista_Simples', 'ctx_tipo_acidente_Colisão_transversal', 'ctx_fim_de_semana_Não', 'ctx_tracado_via_Curva'})"
0.006979449398991857,"frozenset({'ctx_fim_de_semana_Não', 'ctx_tipo_acidente_Colisão_transversal', 'desfecho_Ferido', 'ctx_tracado_via_Curva'})"
0.006203955021326095,"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_tracado_via_Curva', 'ctx_fim_de_semana_Não', 'ctx_tipo_pista_Simples', 'desfecho_Ferido'})"
0.005428460643660334,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_tipo_pista_Simples', 'ctx_tipo_acidente_Colisão_transversal', 'ctx_tracado_via_Curva'})"
0.005040713454827452,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_tipo_acidente_Colisão_transversal', 'ctx_fim_de_semana_Não', 'ctx_tracado_via_Curva'})"
0.0058162078324932144,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_tipo_acidente_Colisão_transversal', 'desfecho_Ferido', 'ctx_tracado_via_Curva'})"
0.005040713454827452,"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_tracado_via_Curva', 'ctx_fase_dia_Pleno_dia', 'ctx_tipo_pista_Simples', 'desfecho_Ferido'})"
0.005040713454827452,"frozenset({'desfecho_Ferido', 'ctx_tipo_acidente_Colisão_transversal', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_tracado_via_Curva'})"
0.005040713454827452,"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_causa_acidente_Reação_tardia_ou_ineficiente_do_condutor', 'desfecho_Ferido'})"
0.037999224505622334,"frozenset({'ctx_fase_dia_Anoitecer', 'desfecho_Ferido'})"
0.033734005428460646,"frozenset({'ctx_fase_dia_Anoitecer', 'ctx_fim_de_semana_Não'})"
0.02753005040713455,"frozenset({'ctx_fase_dia_Anoitecer', 'ctx_uso_solo_Não'})"
0.02365257851880574,"frozenset({'ctx_tipo_pista_Simples', 'ctx_fase_dia_Anoitecer'})"
0.018999612252811167,"frozenset({'ctx_fase_dia_Anoitecer', 'ctx_condicao_metereologica_Céu_Claro'})"
0.006591702210158977,"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_fase_dia_Anoitecer'})"
0.009305932531989143,"frozenset({'ctx_fase_dia_Anoitecer', 'ctx_condicao_metereologica_Nublado'})"
0.005428460643660334,"frozenset({'ctx_tracado_via_Curva', 'ctx_fase_dia_Anoitecer'})"
0.016673129119813883,"frozenset({'ctx_fase_dia_Anoitecer', 'ctx_tipo_pista_Dupla'})"
0.011632415664986429,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_fase_dia_Anoitecer'})"
0.015897634742148118,"frozenset({'ctx_fase_dia_Anoitecer', 'ctx_tracado_via_Reta'})"
0.0058162078324932144,"frozenset({'ctx_fase_dia_Anoitecer', 'ctx_tipo_acidente_Tombamento'})"
0.0077549437766576195,"frozenset({'ctx_fase_dia_Anoitecer', 'ctx_tipo_acidente_Saída_de_leito_carroçável'})"
0.008918185343156262,"frozenset({'ctx_fase_dia_Anoitecer', 'ctx_fim_de_semana_Sim'})"
0.006591702210158977,"frozenset({'ctx_causa_acidente_Reação_tardia_ou_ineficiente_do_condutor', 'ctx_fase_dia_Anoitecer'})"
0.007367196587824738,"frozenset({'ctx_tipo_acidente_Colisão_traseira', 'ctx_fase_dia_Anoitecer'})"
0.015122140364482357,"frozenset({'ctx_uso_solo_Sim', 'ctx_fase_dia_Anoitecer'})"
0.005428460643660334,"frozenset({'ctx_fase_dia_Anoitecer', 'ctx_causa_acidente_Ausência_de_reação_do_condutor'})"
0.029468786351298952,"frozenset({'ctx_fim_de_semana_Não', 'ctx_fase_dia_Anoitecer', 'desfecho_Ferido'})"
0.02404032570763862,"frozenset({'ctx_fase_dia_Anoitecer', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.022101589763474216,"frozenset({'ctx_fase_dia_Anoitecer', 'ctx_fim_de_semana_Não', 'ctx_uso_solo_Não'})"
0.018999612252811167,"frozenset({'ctx_fim_de_semana_Não', 'ctx_fase_dia_Anoitecer', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.02016285381930981,"frozenset({'ctx_tipo_pista_Simples', 'ctx_fase_dia_Anoitecer', 'desfecho_Ferido'})"
0.018999612252811167,"frozenset({'ctx_tipo_pista_Simples', 'ctx_fase_dia_Anoitecer', 'ctx_fim_de_semana_Não'})"
0.016285381930981,"frozenset({'ctx_tipo_pista_Simples', 'ctx_fase_dia_Anoitecer', 'ctx_uso_solo_Não'})"
0.015897634742148118,"frozenset({'ctx_fim_de_semana_Não', 'ctx_tipo_pista_Simples', 'ctx_fase_dia_Anoitecer', 'desfecho_Ferido'})"
0.013571151609150834,"frozenset({'ctx_tipo_pista_Simples', 'ctx_fase_dia_Anoitecer', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.012795657231485071,"frozenset({'ctx_tipo_pista_Simples', 'ctx_fase_dia_Anoitecer', 'ctx_fim_de_semana_Não', 'ctx_uso_solo_Não'})"
0.010469174098487785,"frozenset({'ctx_fim_de_semana_Não', 'ctx_tipo_pista_Simples', 'ctx_fase_dia_Anoitecer', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.017060876308646764,"frozenset({'desfecho_Ferido', 'ctx_fase_dia_Anoitecer', 'ctx_condicao_metereologica_Céu_Claro'})"
0.013183404420317953,"frozenset({'ctx_fim_de_semana_Não', 'ctx_fase_dia_Anoitecer', 'ctx_condicao_metereologica_Céu_Claro'})"
0.011632415664986429,"frozenset({'ctx_tipo_pista_Simples', 'ctx_fase_dia_Anoitecer', 'ctx_condicao_metereologica_Céu_Claro'})"
0.009693679720822024,"frozenset({'ctx_fase_dia_Anoitecer', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_uso_solo_Não'})"
0.011632415664986429,"frozenset({'desfecho_Ferido', 'ctx_fim_de_semana_Não', 'ctx_fase_dia_Anoitecer', 'ctx_condicao_metereologica_Céu_Claro'})"
0.010081426909654904,"frozenset({'desfecho_Ferido', 'ctx_tipo_pista_Simples', 'ctx_fase_dia_Anoitecer', 'ctx_condicao_metereologica_Céu_Claro'})"
0.0077549437766576195,"frozenset({'ctx_fim_de_semana_Não', 'ctx_tipo_pista_Simples', 'ctx_fase_dia_Anoitecer', 'ctx_condicao_metereologica_Céu_Claro'})"
0.006591702210158977,"frozenset({'ctx_fim_de_semana_Não', 'ctx_tipo_pista_Simples', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_fase_dia_Anoitecer', 'desfecho_Ferido'})"
0.0081426909654905,"frozenset({'desfecho_Ferido', 'ctx_fase_dia_Anoitecer', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_uso_solo_Não'})"
0.006979449398991857,"frozenset({'ctx_tipo_pista_Simples', 'ctx_fase_dia_Anoitecer', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_uso_solo_Não'})"
0.006203955021326095,"frozenset({'ctx_fim_de_semana_Não', 'ctx_fase_dia_Anoitecer', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_uso_solo_Não'})"
0.0058162078324932144,"frozenset({'ctx_tipo_pista_Simples', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_fase_dia_Anoitecer', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.005040713454827452,"frozenset({'ctx_fim_de_semana_Não', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_fase_dia_Anoitecer', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.0058162078324932144,"frozenset({'ctx_tipo_pista_Simples', 'ctx_tipo_acidente_Colisão_transversal', 'ctx_fase_dia_Anoitecer'})"
0.005428460643660334,"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_fase_dia_Anoitecer', 'ctx_fim_de_semana_Não'})"
0.005428460643660334,"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_fase_dia_Anoitecer', 'desfecho_Ferido'})"
0.005040713454827452,"frozenset({'ctx_tipo_pista_Simples', 'ctx_tipo_acidente_Colisão_transversal', 'ctx_fase_dia_Anoitecer', 'ctx_fim_de_semana_Não'})"
0.0081426909654905,"frozenset({'ctx_fim_de_semana_Não', 'ctx_fase_dia_Anoitecer', 'ctx_condicao_metereologica_Nublado'})"
0.007367196587824738,"frozenset({'desfecho_Ferido', 'ctx_fase_dia_Anoitecer', 'ctx_condicao_metereologica_Nublado'})"
0.006591702210158977,"frozenset({'ctx_fase_dia_Anoitecer', 'ctx_condicao_metereologica_Nublado', 'ctx_uso_solo_Não'})"
0.005040713454827452,"frozenset({'ctx_tipo_pista_Simples', 'ctx_fase_dia_Anoitecer', 'ctx_condicao_metereologica_Nublado'})"
0.006203955021326095,"frozenset({'desfecho_Ferido', 'ctx_fim_de_semana_Não', 'ctx_fase_dia_Anoitecer', 'ctx_condicao_metereologica_Nublado'})"
0.0058162078324932144,"frozenset({'ctx_fim_de_semana_Não', 'ctx_fase_dia_Anoitecer', 'ctx_condicao_metereologica_Nublado', 'ctx_uso_solo_Não'})"
0.005040713454827452,"frozenset({'desfecho_Ferido', 'ctx_fase_dia_Anoitecer', 'ctx_condicao_metereologica_Nublado', 'ctx_uso_solo_Não'})"
0.005040713454827452,"frozenset({'ctx_fim_de_semana_Não', 'ctx_tipo_pista_Simples', 'ctx_fase_dia_Anoitecer', 'ctx_condicao_metereologica_Nublado'})"
0.005428460643660334,"frozenset({'ctx_tracado_via_Curva', 'ctx_fase_dia_Anoitecer', 'desfecho_Ferido'})"
0.016285381930981,"frozenset({'ctx_fase_dia_Anoitecer', 'desfecho_Ferido', 'ctx_tipo_pista_Dupla'})"
0.013571151609150834,"frozenset({'ctx_fase_dia_Anoitecer', 'ctx_fim_de_semana_Não', 'ctx_tipo_pista_Dupla'})"
0.010469174098487785,"frozenset({'ctx_fase_dia_Anoitecer', 'ctx_tipo_pista_Dupla', 'ctx_uso_solo_Não'})"
0.006203955021326095,"frozenset({'ctx_fase_dia_Anoitecer', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_tipo_pista_Dupla'})"
0.013183404420317953,"frozenset({'ctx_fim_de_semana_Não', 'ctx_fase_dia_Anoitecer', 'desfecho_Ferido', 'ctx_tipo_pista_Dupla'})"
0.010081426909654904,"frozenset({'ctx_fase_dia_Anoitecer', 'desfecho_Ferido', 'ctx_tipo_pista_Dupla', 'ctx_uso_solo_Não'})"
0.008918185343156262,"frozenset({'ctx_fase_dia_Anoitecer', 'ctx_fim_de_semana_Não', 'ctx_tipo_pista_Dupla', 'ctx_uso_solo_Não'})"
0.008530438154323382,"frozenset({'ctx_fim_de_semana_Não', 'ctx_uso_solo_Não', 'ctx_fase_dia_Anoitecer', 'desfecho_Ferido', 'ctx_tipo_pista_Dupla'})"
0.006203955021326095,"frozenset({'ctx_condicao_metereologica_Céu_Claro', 'ctx_fase_dia_Anoitecer', 'desfecho_Ferido', 'ctx_tipo_pista_Dupla'})"
0.005040713454827452,"frozenset({'ctx_fim_de_semana_Não', 'ctx_fase_dia_Anoitecer', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_tipo_pista_Dupla'})"
0.005040713454827452,"frozenset({'ctx_fim_de_semana_Não', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_fase_dia_Anoitecer', 'desfecho_Ferido', 'ctx_tipo_pista_Dupla'})"
0.011244668476153548,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_fase_dia_Anoitecer', 'desfecho_Ferido'})"
0.010081426909654904,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_fase_dia_Anoitecer', 'ctx_fim_de_semana_Não'})"
0.008918185343156262,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_fase_dia_Anoitecer', 'ctx_uso_solo_Não'})"
0.005040713454827452,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_fase_dia_Anoitecer', 'ctx_tipo_pista_Dupla'})"
0.006203955021326095,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_tipo_pista_Simples', 'ctx_fase_dia_Anoitecer'})"
0.009693679720822024,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_fim_de_semana_Não', 'ctx_fase_dia_Anoitecer', 'desfecho_Ferido'})"
0.008918185343156262,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_fase_dia_Anoitecer', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.0077549437766576195,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_fase_dia_Anoitecer', 'ctx_fim_de_semana_Não', 'ctx_uso_solo_Não'})"
0.0077549437766576195,"frozenset({'ctx_fim_de_semana_Não', 'ctx_fase_dia_Anoitecer', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.005040713454827452,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_fase_dia_Anoitecer', 'desfecho_Ferido', 'ctx_tipo_pista_Dupla'})"
0.0058162078324932144,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_tipo_pista_Simples', 'ctx_fase_dia_Anoitecer', 'ctx_fim_de_semana_Não'})"
0.0058162078324932144,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_tipo_pista_Simples', 'ctx_fase_dia_Anoitecer', 'desfecho_Ferido'})"
0.005040713454827452,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_tipo_pista_Simples', 'ctx_fase_dia_Anoitecer', 'ctx_uso_solo_Não'})"
0.005428460643660334,"frozenset({'ctx_fim_de_semana_Não', 'ctx_tipo_pista_Simples', 'ctx_fase_dia_Anoitecer', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido'})"
0.005040713454827452,"frozenset({'ctx_tipo_pista_Simples', 'ctx_fase_dia_Anoitecer', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.014346645986816595,"frozenset({'ctx_fase_dia_Anoitecer', 'desfecho_Ferido', 'ctx_tracado_via_Reta'})"
0.012795657231485071,"frozenset({'ctx_fase_dia_Anoitecer', 'ctx_fim_de_semana_Não', 'ctx_tracado_via_Reta'})"
0.008530438154323382,"frozenset({'ctx_tipo_pista_Simples', 'ctx_fase_dia_Anoitecer', 'ctx_tracado_via_Reta'})"
0.008530438154323382,"frozenset({'ctx_fase_dia_Anoitecer', 'ctx_tracado_via_Reta', 'ctx_uso_solo_Não'})"
0.006979449398991857,"frozenset({'ctx_fase_dia_Anoitecer', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_tracado_via_Reta'})"
0.006203955021326095,"frozenset({'ctx_fase_dia_Anoitecer', 'ctx_tracado_via_Reta', 'ctx_tipo_pista_Dupla'})"
0.011244668476153548,"frozenset({'desfecho_Ferido', 'ctx_fase_dia_Anoitecer', 'ctx_fim_de_semana_Não', 'ctx_tracado_via_Reta'})"
0.007367196587824738,"frozenset({'ctx_tipo_pista_Simples', 'ctx_fase_dia_Anoitecer', 'desfecho_Ferido', 'ctx_tracado_via_Reta'})"
0.006979449398991857,"frozenset({'ctx_tipo_pista_Simples', 'ctx_fase_dia_Anoitecer', 'ctx_fim_de_semana_Não', 'ctx_tracado_via_Reta'})"
0.0058162078324932144,"frozenset({'ctx_fim_de_semana_Não', 'ctx_tracado_via_Reta', 'ctx_tipo_pista_Simples', 'ctx_fase_dia_Anoitecer', 'desfecho_Ferido'})"
0.0077549437766576195,"frozenset({'ctx_tracado_via_Reta', 'ctx_fase_dia_Anoitecer', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.007367196587824738,"frozenset({'ctx_tracado_via_Reta', 'ctx_fase_dia_Anoitecer', 'ctx_fim_de_semana_Não', 'ctx_uso_solo_Não'})"
0.005428460643660334,"frozenset({'ctx_tipo_pista_Simples', 'ctx_fase_dia_Anoitecer', 'ctx_tracado_via_Reta', 'ctx_uso_solo_Não'})"
0.006591702210158977,"frozenset({'ctx_fim_de_semana_Não', 'ctx_tracado_via_Reta', 'ctx_fase_dia_Anoitecer', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.006203955021326095,"frozenset({'desfecho_Ferido', 'ctx_fase_dia_Anoitecer', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_tracado_via_Reta'})"
0.006203955021326095,"frozenset({'ctx_tracado_via_Reta', 'ctx_fase_dia_Anoitecer', 'desfecho_Ferido', 'ctx_tipo_pista_Dupla'})"
0.005040713454827452,"frozenset({'ctx_tracado_via_Reta', 'ctx_fase_dia_Anoitecer', 'ctx_fim_de_semana_Não', 'ctx_tipo_pista_Dupla'})"
0.005040713454827452,"frozenset({'ctx_fim_de_semana_Não', 'ctx_tracado_via_Reta', 'ctx_fase_dia_Anoitecer', 'desfecho_Ferido', 'ctx_tipo_pista_Dupla'})"
0.005428460643660334,"frozenset({'ctx_fase_dia_Anoitecer', 'desfecho_Ferido', 'ctx_tipo_acidente_Tombamento'})"
0.005040713454827452,"frozenset({'ctx_fase_dia_Anoitecer', 'ctx_fim_de_semana_Não', 'ctx_tipo_acidente_Tombamento'})"
0.0077549437766576195,"frozenset({'ctx_fase_dia_Anoitecer', 'desfecho_Ferido', 'ctx_tipo_acidente_Saída_de_leito_carroçável'})"
0.007367196587824738,"frozenset({'ctx_fase_dia_Anoitecer', 'ctx_tipo_acidente_Saída_de_leito_carroçável', 'ctx_uso_solo_Não'})"
0.007367196587824738,"frozenset({'ctx_fase_dia_Anoitecer', 'desfecho_Ferido', 'ctx_tipo_acidente_Saída_de_leito_carroçável', 'ctx_uso_solo_Não'})"
0.0058162078324932144,"frozenset({'ctx_fase_dia_Anoitecer', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_fim_de_semana_Sim'})"
0.005428460643660334,"frozenset({'ctx_fase_dia_Anoitecer', 'ctx_fim_de_semana_Sim', 'ctx_uso_solo_Não'})"
0.008530438154323382,"frozenset({'ctx_fase_dia_Anoitecer', 'desfecho_Ferido', 'ctx_fim_de_semana_Sim'})"
0.005428460643660334,"frozenset({'desfecho_Ferido', 'ctx_fase_dia_Anoitecer', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_fim_de_semana_Sim'})"
0.005040713454827452,"frozenset({'ctx_fase_dia_Anoitecer', 'desfecho_Ferido', 'ctx_fim_de_semana_Sim', 'ctx_uso_solo_Não'})"
0.005428460643660334,"frozenset({'ctx_causa_acidente_Reação_tardia_ou_ineficiente_do_condutor', 'ctx_fase_dia_Anoitecer', 'ctx_uso_solo_Não'})"
0.006203955021326095,"frozenset({'ctx_causa_acidente_Reação_tardia_ou_ineficiente_do_condutor', 'ctx_fase_dia_Anoitecer', 'desfecho_Ferido'})"
0.005040713454827452,"frozenset({'ctx_causa_acidente_Reação_tardia_ou_ineficiente_do_condutor', 'ctx_fase_dia_Anoitecer', 'ctx_fim_de_semana_Não'})"
0.005040713454827452,"frozenset({'ctx_causa_acidente_Reação_tardia_ou_ineficiente_do_condutor', 'ctx_fase_dia_Anoitecer', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.005040713454827452,"frozenset({'ctx_fim_de_semana_Não', 'ctx_causa_acidente_Reação_tardia_ou_ineficiente_do_condutor', 'ctx_fase_dia_Anoitecer', 'desfecho_Ferido'})"
