antecedents_str,consequents_str,support,confidence,lift,leverage,conviction,n_antecedents,n_consequents
dia_semana_sábado & fase_dia_Pleno dia & gravidade_binaria_Não Fatal,classificacao_acidente_Com Vítimas Feridas & fim_de_semana_Sim,0.06934673366834171,0.8625,3.52679794520548,0.04968393054047457,5.494137353433837,3,2
dia_semana_domingo & fase_dia_Pleno dia,fim_de_semana_Sim & uso_solo_Não,0.07604690117252931,0.8136200716845878,3.5146974153089645,0.054410073819684684,4.123347506764593,2,2
dia_semana_domingo & uso_solo_Não,fim_de_semana_Sim & tipo_pista_Simples,0.06934673366834171,0.5564516129032258,3.5116449566937185,0.049599084198210484,1.8972925232221713,2,2
dia_semana_domingo & fase_dia_Pleno dia & gravidade_binaria_Não Fatal,fim_de_semana_Sim & uso_solo_Não,0.07169179229480736,0.8106060606060606,3.5016774108669906,0.05121823522975008,4.0577286432160795,3,2
dia_semana_domingo & uso_solo_Não,classificacao_acidente_Com Vítimas Feridas & fase_dia_Pleno dia & fim_de_semana_Sim & gravidade_binaria_Não Fatal,0.06432160804020101,0.5161290322580646,3.5014662756598245,0.04595170155635801,1.7620323841429373,2,4
dia_semana_domingo & uso_solo_Não,classificacao_acidente_Com Vítimas Feridas & fase_dia_Pleno dia & fim_de_semana_Sim,0.06432160804020101,0.5161290322580646,3.5014662756598245,0.04595170155635801,1.7620323841429373,2,3
classificacao_acidente_Com Vítimas Feridas & condicao_metereologica_Céu Claro & fim_de_semana_Sim,dia_semana_domingo & gravidade_binaria_Não Fatal,0.06934673366834171,0.5418848167539267,3.5011389134425785,0.049539826435359376,1.8450078966259873,3,2
classificacao_acidente_Com Vítimas Feridas & dia_semana_domingo,condicao_metereologica_Céu Claro & fim_de_semana_Sim & gravidade_binaria_Não Fatal,0.06934673366834171,0.5376623376623376,3.496562261268143,0.049513901164112015,1.8303314324431141,2,3
classificacao_acidente_Com Vítimas Feridas & dia_semana_domingo & uso_solo_Não,fim_de_semana_Sim & tipo_pista_Simples,0.05494137353433836,0.5540540540540541,3.496514484886578,0.03922819008498663,1.8870920257854933,3,2
classificacao_acidente_Com Vítimas Feridas & dia_semana_domingo & gravidade_binaria_Não Fatal & uso_solo_Não,fim_de_semana_Sim & tipo_pista_Simples,0.05494137353433836,0.5540540540540541,3.496514484886578,0.03922819008498663,1.8870920257854933,4,2
dia_semana_domingo & gravidade_binaria_Não Fatal & tipo_pista_Simples & uso_solo_Não,classificacao_acidente_Com Vítimas Feridas & fim_de_semana_Sim,0.05494137353433836,0.8541666666666665,3.4927226027397253,0.03921113103204464,5.180186647523326,4,2
classificacao_acidente_Com Vítimas Feridas & fim_de_semana_Sim & tipo_pista_Simples,dia_semana_domingo & gravidade_binaria_Não Fatal,0.06700167504187604,0.5405405405405405,3.4924534924534916,0.04781697431883032,1.8396098137747559,3,2
dia_semana_domingo & gravidade_binaria_Não Fatal & uso_solo_Não,fim_de_semana_Sim & tipo_pista_Simples,0.06432160804020101,0.553314121037464,3.491844928745941,0.04590108555058936,1.883966066893608,3,2
