antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,antecedents_str,consequents_str,n_antecedentes,estrato
"frozenset({'ctx_tipo_pista_Dupla', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_causa_acidente_Pedestre_andava_na_pista'})",frozenset({'desfecho_AltaGravidade'}),0.007378057111627271,0.3235414674135811,0.00614838092635606,0.8333333333333334,2.5756615990990994,0.0037612735017989647,"ctx_causa_acidente_Pedestre_andava_na_pista, ctx_tipo_acidente_Atropelamento_de_Pedestre, ctx_tipo_pista_Dupla",desfecho_AltaGravidade,3,urbano
"frozenset({'ctx_causa_acidente_Pedestre_andava_na_pista', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.007924579860636698,0.3235414674135811,0.00655827298811313,0.8275862068965517,2.5578984156570366,0.003994342791366621,"ctx_causa_acidente_Pedestre_andava_na_pista, ctx_fase_dia_Plena_Noite, ctx_tipo_acidente_Atropelamento_de_Pedestre",desfecho_AltaGravidade,3,urbano
"frozenset({'ctx_tipo_pista_Dupla', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.018581773466320537,0.3235414674135811,0.015166006285011614,0.8161764705882353,2.5226332720588234,0.009154032030571522,"ctx_fase_dia_Plena_Noite, ctx_tipo_acidente_Atropelamento_de_Pedestre, ctx_tipo_pista_Dupla",desfecho_AltaGravidade,3,urbano
"frozenset({'ctx_causa_acidente_Pedestre_andava_na_pista', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.008061210547889056,0.3235414674135811,0.00655827298811313,0.8135593220338982,2.514544205222171,0.003950137098319267,"ctx_causa_acidente_Pedestre_andava_na_pista, ctx_fase_dia_Plena_Noite",desfecho_AltaGravidade,2,urbano
"frozenset({'ctx_causa_acidente_Entrada_inopinada_do_pedestre', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.008880994671403197,0.3235414674135811,0.007104795737122558,0.8,2.4726351351351354,0.004231425689044574,"ctx_causa_acidente_Entrada_inopinada_do_pedestre, ctx_fase_dia_Plena_Noite",desfecho_AltaGravidade,2,urbano
"frozenset({'ctx_tracado_via_Reta', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_causa_acidente_Pedestre_andava_na_pista'})",frozenset({'desfecho_AltaGravidade'}),0.008061210547889056,0.3235414674135811,0.006421642300860773,0.7966101694915253,2.4621578676133757,0.0038135064110669096,"ctx_causa_acidente_Pedestre_andava_na_pista, ctx_tipo_acidente_Atropelamento_de_Pedestre, ctx_tracado_via_Reta",desfecho_AltaGravidade,3,urbano
"frozenset({'ctx_fim_de_semana_Sim', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.01311654597622626,0.3235414674135811,0.010247301543926767,0.7812500000000001,2.4146827491554057,0.006003555011380821,"ctx_fase_dia_Plena_Noite, ctx_fim_de_semana_Sim, ctx_tipo_acidente_Atropelamento_de_Pedestre",desfecho_AltaGravidade,3,urbano
"frozenset({'ctx_condicao_metereologica_Céu_Claro', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.02937559775925673,0.3235414674135811,0.0228173247711436,0.7767441860465116,2.400756206788184,0.013313100765962574,"ctx_condicao_metereologica_Céu_Claro, ctx_fase_dia_Plena_Noite, ctx_tipo_acidente_Atropelamento_de_Pedestre",desfecho_AltaGravidade,3,urbano
"frozenset({'ctx_tipo_pista_Dupla', 'ctx_causa_acidente_Pedestre_andava_na_pista'})",frozenset({'desfecho_AltaGravidade'}),0.007924579860636698,0.3235414674135811,0.00614838092635606,0.7758620689655173,2.398029764678472,0.0035844507296095506,"ctx_causa_acidente_Pedestre_andava_na_pista, ctx_tipo_pista_Dupla",desfecho_AltaGravidade,2,urbano
"frozenset({'ctx_tipo_pista_Dupla', 'ctx_tracado_via_Reta', 'ctx_tipo_acidente_Atropelamento_de_Pedestre'})",frozenset({'desfecho_AltaGravidade'}),0.022544063396638885,0.3235414674135811,0.017352097281049323,0.7696969696969697,2.3789747133497134,0.010058157928235978,"ctx_tipo_acidente_Atropelamento_de_Pedestre, ctx_tipo_pista_Dupla, ctx_tracado_via_Reta",desfecho_AltaGravidade,3,urbano
"frozenset({'ctx_condicao_metereologica_Céu_Claro', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_causa_acidente_Pedestre_andava_na_pista'})",frozenset({'desfecho_AltaGravidade'}),0.009427517420412625,0.3235414674135811,0.007241426424374915,0.7681159420289856,2.3740880826478654,0.004191233604107516,"ctx_causa_acidente_Pedestre_andava_na_pista, ctx_condicao_metereologica_Céu_Claro, ctx_tipo_acidente_Atropelamento_de_Pedestre",desfecho_AltaGravidade,3,urbano
"frozenset({'ctx_tracado_via_Reta', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.02322721683290067,0.3235414674135811,0.017761989342806393,0.7647058823529411,2.3635482909379966,0.010247021524756279,"ctx_fase_dia_Plena_Noite, ctx_tipo_acidente_Atropelamento_de_Pedestre, ctx_tracado_via_Reta",desfecho_AltaGravidade,3,urbano
"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_causa_acidente_Pedestre_cruzava_a_pista_fora_da_faixa', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.007514687798879628,0.3235414674135811,0.005738488864598989,0.7636363636363637,2.360242628992629,0.00330717574699454,"ctx_causa_acidente_Pedestre_cruzava_a_pista_fora_da_faixa, ctx_fase_dia_Plena_Noite, ctx_tipo_acidente_Atropelamento_de_Pedestre",desfecho_AltaGravidade,3,urbano
"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.040442683426697636,0.3235414674135811,0.03060527394452794,0.7567567567567568,2.3389791818845875,0.01752038880251127,"ctx_fase_dia_Plena_Noite, ctx_tipo_acidente_Atropelamento_de_Pedestre",desfecho_AltaGravidade,2,urbano
"frozenset({'ctx_causa_acidente_Pedestre_cruzava_a_pista_fora_da_faixa', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.007787949173384342,0.3235414674135811,0.005875119551851346,0.7543859649122807,2.3316515528686583,0.00335539504815219,"ctx_causa_acidente_Pedestre_cruzava_a_pista_fora_da_faixa, ctx_fase_dia_Plena_Noite",desfecho_AltaGravidade,2,urbano
"frozenset({'ctx_tipo_pista_Dupla', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_causa_acidente_Entrada_inopinada_do_pedestre'})",frozenset({'desfecho_AltaGravidade'}),0.008197841235141412,0.3235414674135811,0.00614838092635606,0.75,2.318095439189189,0.003496039343514843,"ctx_causa_acidente_Entrada_inopinada_do_pedestre, ctx_tipo_acidente_Atropelamento_de_Pedestre, ctx_tipo_pista_Dupla",desfecho_AltaGravidade,3,urbano
"frozenset({'ctx_tracado_via_Reta', 'ctx_causa_acidente_Pedestre_andava_na_pista'})",frozenset({'desfecho_AltaGravidade'}),0.008607733296898483,0.3235414674135811,0.006421642300860773,0.746031746031746,2.305830383955384,0.0036366836388774955,"ctx_causa_acidente_Pedestre_andava_na_pista, ctx_tracado_via_Reta",desfecho_AltaGravidade,2,urbano
"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_causa_acidente_Pedestre_andava_na_pista'})",frozenset({'desfecho_AltaGravidade'}),0.013799699412488044,0.3235414674135811,0.010247301543926767,0.7425742574257427,2.2951439991972173,0.005782526546144052,"ctx_causa_acidente_Pedestre_andava_na_pista, ctx_tipo_acidente_Atropelamento_de_Pedestre",desfecho_AltaGravidade,2,urbano
"frozenset({'ctx_tipo_pista_Dupla', 'ctx_causa_acidente_Entrada_inopinada_do_pedestre'})",frozenset({'desfecho_AltaGravidade'}),0.008471102609646126,0.3235414674135811,0.006285011613608417,0.7419354838709677,2.293169681778553,0.0035442586446724927,"ctx_causa_acidente_Entrada_inopinada_do_pedestre, ctx_tipo_pista_Dupla",desfecho_AltaGravidade,2,urbano
"frozenset({'ctx_condicao_metereologica_Céu_Claro', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_causa_acidente_Pedestre_cruzava_a_pista_fora_da_faixa'})",frozenset({'desfecho_AltaGravidade'}),0.011476977729197977,0.3235414674135811,0.008471102609646126,0.7380952380952381,2.2813002734877736,0.004757824393668423,"ctx_causa_acidente_Pedestre_cruzava_a_pista_fora_da_faixa, ctx_condicao_metereologica_Céu_Claro, ctx_tipo_acidente_Atropelamento_de_Pedestre",desfecho_AltaGravidade,3,urbano
"frozenset({'ctx_tipo_pista_Dupla', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_tipo_acidente_Atropelamento_de_Pedestre'})",frozenset({'desfecho_AltaGravidade'}),0.026916245388714306,0.3235414674135811,0.019811449651591748,0.7360406091370558,2.274949838798189,0.011102928121263086,"ctx_condicao_metereologica_Céu_Claro, ctx_tipo_acidente_Atropelamento_de_Pedestre, ctx_tipo_pista_Dupla",desfecho_AltaGravidade,3,urbano
"frozenset({'ctx_condicao_metereologica_Céu_Claro', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_AltaGravidade'}),0.015439267659516327,0.3235414674135811,0.011340347041945621,0.7345132743362832,2.2702291616838077,0.006345103727594664,"ctx_condicao_metereologica_Céu_Claro, ctx_fim_de_semana_Sim, ctx_tipo_acidente_Atropelamento_de_Pedestre",desfecho_AltaGravidade,3,urbano
"frozenset({'ctx_tracado_via_Reta', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_AltaGravidade'}),0.013799699412488044,0.3235414674135811,0.010110670856674409,0.7326732673267327,2.2645420792079207,0.0056458958588916945,"ctx_fim_de_semana_Sim, ctx_tipo_acidente_Atropelamento_de_Pedestre, ctx_tracado_via_Reta",desfecho_AltaGravidade,3,urbano
"frozenset({'ctx_tipo_pista_Dupla', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_AltaGravidade'}),0.009700778794917339,0.3235414674135811,0.007104795737122558,0.7323943661971831,2.2636800532927293,0.003966191530760452,"ctx_fim_de_semana_Sim, ctx_tipo_acidente_Atropelamento_de_Pedestre, ctx_tipo_pista_Dupla",desfecho_AltaGravidade,3,urbano
"frozenset({'ctx_tipo_pista_Dupla', 'ctx_tipo_acidente_Atropelamento_de_Pedestre'})",frozenset({'desfecho_AltaGravidade'}),0.036753654870884,0.3235414674135811,0.026779614701461948,0.7286245353159851,2.25202828292977,0.014888283271723826,"ctx_tipo_acidente_Atropelamento_de_Pedestre, ctx_tipo_pista_Dupla",desfecho_AltaGravidade,2,urbano
"frozenset({'ctx_fim_de_semana_Não', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_causa_acidente_Pedestre_cruzava_a_pista_fora_da_faixa'})",frozenset({'desfecho_AltaGravidade'}),0.009017625358655555,0.3235414674135811,0.00655827298811313,0.7272727272727272,2.2478501228501226,0.0036406972469877914,"ctx_causa_acidente_Pedestre_cruzava_a_pista_fora_da_faixa, ctx_condicao_metereologica_Céu_Claro, ctx_fim_de_semana_Não",desfecho_AltaGravidade,3,urbano
"frozenset({'ctx_condicao_metereologica_Céu_Claro', 'ctx_causa_acidente_Pedestre_andava_na_pista'})",frozenset({'desfecho_AltaGravidade'}),0.009974040169422053,0.3235414674135811,0.007241426424374915,0.726027397260274,2.2440010644205852,0.004014410831918102,"ctx_causa_acidente_Pedestre_andava_na_pista, ctx_condicao_metereologica_Céu_Claro",desfecho_AltaGravidade,2,urbano
"frozenset({'ctx_tipo_pista_Dupla', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_causa_acidente_Pedestre_cruzava_a_pista_fora_da_faixa'})",frozenset({'desfecho_AltaGravidade'}),0.006968165049870201,0.3235414674135811,0.0050553354283372045,0.7254901960784313,2.2423406862745097,0.00280084508292217,"ctx_causa_acidente_Pedestre_cruzava_a_pista_fora_da_faixa, ctx_condicao_metereologica_Céu_Claro, ctx_tipo_pista_Dupla",desfecho_AltaGravidade,3,urbano
"frozenset({'ctx_condicao_metereologica_Céu_Claro', 'ctx_tracado_via_Reta', 'ctx_tipo_acidente_Atropelamento_de_Pedestre'})",frozenset({'desfecho_AltaGravidade'}),0.034704194562098646,0.3235414674135811,0.025140046454433667,0.7244094488188977,2.2390003192168546,0.01391180042040585,"ctx_condicao_metereologica_Céu_Claro, ctx_tipo_acidente_Atropelamento_de_Pedestre, ctx_tracado_via_Reta",desfecho_AltaGravidade,3,urbano
"frozenset({'ctx_condicao_metereologica_Céu_Claro', 'ctx_causa_acidente_Pedestre_cruzava_a_pista_fora_da_faixa'})",frozenset({'desfecho_AltaGravidade'}),0.01229676185271212,0.3235414674135811,0.008880994671403197,0.7222222222222222,2.2322400525525525,0.004902482297141371,"ctx_causa_acidente_Pedestre_cruzava_a_pista_fora_da_faixa, ctx_condicao_metereologica_Céu_Claro",desfecho_AltaGravidade,2,urbano
"frozenset({'ctx_tipo_pista_Simples', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_AltaGravidade'}),0.010110670856674409,0.3235414674135811,0.007241426424374915,0.7162162162162162,2.2136767257121988,0.0039702051388707475,"ctx_fim_de_semana_Sim, ctx_tipo_acidente_Atropelamento_de_Pedestre, ctx_tipo_pista_Simples",desfecho_AltaGravidade,3,urbano
"frozenset({'ctx_condicao_metereologica_Céu_Claro', 'ctx_tipo_acidente_Atropelamento_de_Pedestre'})",frozenset({'desfecho_AltaGravidade'}),0.05642847383522339,0.3235414674135811,0.04016942205219292,0.711864406779661,2.2002261795694,0.021912470823635878,"ctx_condicao_metereologica_Céu_Claro, ctx_tipo_acidente_Atropelamento_de_Pedestre",desfecho_AltaGravidade,2,urbano
"frozenset({'ctx_fim_de_semana_Não', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_causa_acidente_Entrada_inopinada_do_pedestre'})",frozenset({'desfecho_AltaGravidade'}),0.011340347041945621,0.3235414674135811,0.008061210547889056,0.710843373493976,2.1970703760989907,0.004392138024958706,"ctx_causa_acidente_Entrada_inopinada_do_pedestre, ctx_fim_de_semana_Não, ctx_tipo_acidente_Atropelamento_de_Pedestre",desfecho_AltaGravidade,3,urbano
"frozenset({'ctx_tracado_via_Reta', 'ctx_tipo_acidente_Atropelamento_de_Pedestre'})",frozenset({'desfecho_AltaGravidade'}),0.04768410985107255,0.3235414674135811,0.033884410438584506,0.7106017191977078,2.1963234724696044,0.018456623565058096,"ctx_tipo_acidente_Atropelamento_de_Pedestre, ctx_tracado_via_Reta",desfecho_AltaGravidade,2,urbano
"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_causa_acidente_Entrada_inopinada_do_pedestre'})",frozenset({'desfecho_AltaGravidade'}),0.016395682470282825,0.3235414674135811,0.011613608416450335,0.7083333333333334,2.1893123592342345,0.006308925250767902,"ctx_causa_acidente_Entrada_inopinada_do_pedestre, ctx_tipo_acidente_Atropelamento_de_Pedestre",desfecho_AltaGravidade,2,urbano
frozenset({'ctx_causa_acidente_Pedestre_andava_na_pista'}),frozenset({'desfecho_AltaGravidade'}),0.01448285284874983,0.3235414674135811,0.010247301543926767,0.7075471698113208,2.186882489801122,0.005561498080907283,ctx_causa_acidente_Pedestre_andava_na_pista,desfecho_AltaGravidade,1,urbano
"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_AltaGravidade'}),0.02145101789862003,0.3235414674135811,0.015166006285011614,0.7070063694267517,2.1852109872611467,0.008225712476577097,"ctx_fim_de_semana_Sim, ctx_tipo_acidente_Atropelamento_de_Pedestre",desfecho_AltaGravidade,2,urbano
"frozenset({'ctx_fim_de_semana_Não', 'ctx_causa_acidente_Entrada_inopinada_do_pedestre'})",frozenset({'desfecho_AltaGravidade'}),0.011613608416450335,0.3235414674135811,0.008197841235141412,0.7058823529411764,2.181736883942766,0.004440357326116355,"ctx_causa_acidente_Entrada_inopinada_do_pedestre, ctx_fim_de_semana_Não",desfecho_AltaGravidade,2,urbano
frozenset({'ctx_causa_acidente_Entrada_inopinada_do_pedestre'}),frozenset({'desfecho_AltaGravidade'}),0.01666894384478754,0.3235414674135811,0.011750239103702691,0.7049180327868851,2.1787563690739917,0.006357144551925551,ctx_causa_acidente_Entrada_inopinada_do_pedestre,desfecho_AltaGravidade,1,urbano
"frozenset({'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_tipo_acidente_Atropelamento_de_Pedestre'})",frozenset({'desfecho_AltaGravidade'}),0.007924579860636698,0.3235414674135811,0.0054652274900942755,0.6896551724137931,2.1315820130475305,0.0029012972933477664,"ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos, ctx_tipo_acidente_Atropelamento_de_Pedestre",desfecho_AltaGravidade,2,urbano
frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre'}),frozenset({'desfecho_AltaGravidade'}),0.07938242929361934,0.3235414674135811,0.054379013526438036,0.685025817555938,2.117273631204354,0.028695505865925588,ctx_tipo_acidente_Atropelamento_de_Pedestre,desfecho_AltaGravidade,1,urbano
"frozenset({'ctx_tracado_via_Reta', 'ctx_causa_acidente_Pedestre_cruzava_a_pista_fora_da_faixa'})",frozenset({'desfecho_AltaGravidade'}),0.00956414810766498,0.3235414674135811,0.006421642300860773,0.6714285714285715,2.0752473455598457,0.0033272437875460203,"ctx_causa_acidente_Pedestre_cruzava_a_pista_fora_da_faixa, ctx_tracado_via_Reta",desfecho_AltaGravidade,2,urbano
"frozenset({'ctx_tipo_pista_Dupla', 'ctx_causa_acidente_Pedestre_cruzava_a_pista_fora_da_faixa'})",frozenset({'desfecho_AltaGravidade'}),0.008197841235141412,0.3235414674135811,0.0054652274900942755,0.6666666666666667,2.0605292792792795,0.002812885907253059,"ctx_causa_acidente_Pedestre_cruzava_a_pista_fora_da_faixa, ctx_tipo_pista_Dupla",desfecho_AltaGravidade,2,urbano
"frozenset({'ctx_fim_de_semana_Não', 'ctx_causa_acidente_Pedestre_cruzava_a_pista_fora_da_faixa'})",frozenset({'desfecho_AltaGravidade'}),0.01270665391446919,0.3235414674135811,0.00833447192239377,0.6559139784946237,2.027294936065098,0.004223342468989885,"ctx_causa_acidente_Pedestre_cruzava_a_pista_fora_da_faixa, ctx_fim_de_semana_Não",desfecho_AltaGravidade,2,urbano
frozenset({'ctx_causa_acidente_Pedestre_cruzava_a_pista_fora_da_faixa'}),frozenset({'desfecho_AltaGravidade'}),0.016532313157535183,0.3235414674135811,0.010793824292936193,0.652892561983471,2.0179563602859054,0.005444935434206406,ctx_causa_acidente_Pedestre_cruzava_a_pista_fora_da_faixa,desfecho_AltaGravidade,1,urbano
"frozenset({'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Transitar_na_contramão', 'ctx_tipo_acidente_Colisão_frontal'})",frozenset({'desfecho_AltaGravidade'}),0.013253176663478618,0.3235414674135811,0.008607733296898483,0.6494845360824741,2.0074228545555863,0.004319781071305182,"ctx_causa_acidente_Transitar_na_contramão, ctx_tipo_acidente_Colisão_frontal, ctx_tipo_pista_Simples",desfecho_AltaGravidade,3,urbano
"frozenset({'ctx_causa_acidente_Transitar_na_contramão', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_tipo_acidente_Colisão_frontal'})",frozenset({'desfecho_AltaGravidade'}),0.009290886733160269,0.3235414674135811,0.006011750239103703,0.6470588235294117,1.9999254769475356,0.0030057631118836567,"ctx_causa_acidente_Transitar_na_contramão, ctx_condicao_metereologica_Céu_Claro, ctx_tipo_acidente_Colisão_frontal",desfecho_AltaGravidade,3,urbano
"frozenset({'ctx_causa_acidente_Transitar_na_contramão', 'ctx_tipo_acidente_Colisão_frontal'})",frozenset({'desfecho_AltaGravidade'}),0.015575898346768684,0.3235414674135811,0.009974040169422053,0.6403508771929824,1.9791925972024655,0.004934591162023741,"ctx_causa_acidente_Transitar_na_contramão, ctx_tipo_acidente_Colisão_frontal",desfecho_AltaGravidade,2,urbano
"frozenset({'ctx_condicao_metereologica_Céu_Claro', 'ctx_tipo_acidente_Colisão_frontal', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.010930454980188551,0.3235414674135811,0.006968165049870201,0.6375,1.9703811233108106,0.003431709606081912,"ctx_condicao_metereologica_Céu_Claro, ctx_fase_dia_Plena_Noite, ctx_tipo_acidente_Colisão_frontal",desfecho_AltaGravidade,3,urbano
"frozenset({'ctx_fim_de_semana_Não', 'ctx_tipo_acidente_Colisão_frontal', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.008607733296898483,0.3235414674135811,0.0054652274900942755,0.634920634920635,1.9624088374088378,0.002680268828110998,"ctx_fase_dia_Plena_Noite, ctx_fim_de_semana_Não, ctx_tipo_acidente_Colisão_frontal",desfecho_AltaGravidade,3,urbano
"frozenset({'ctx_tipo_pista_Simples', 'ctx_condicao_metereologica_Nublado', 'ctx_tipo_acidente_Colisão_frontal'})",frozenset({'desfecho_AltaGravidade'}),0.008471102609646126,0.3235414674135811,0.0053285968028419185,0.6290322580645161,1.9442090780296426,0.0025878438339059944,"ctx_condicao_metereologica_Nublado, ctx_tipo_acidente_Colisão_frontal, ctx_tipo_pista_Simples",desfecho_AltaGravidade,3,urbano
"frozenset({'ctx_condicao_metereologica_Nublado', 'ctx_tipo_acidente_Colisão_frontal'})",frozenset({'desfecho_AltaGravidade'}),0.00915425604590791,0.3235414674135811,0.005601858177346632,0.6119402985074627,1.8913813533682937,0.00264007674317394,"ctx_condicao_metereologica_Nublado, ctx_tipo_acidente_Colisão_frontal",desfecho_AltaGravidade,2,urbano
"frozenset({'ctx_causa_acidente_Transitar_na_contramão', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.00874436398415084,0.3235414674135811,0.0053285968028419185,0.609375,1.8834525443412162,0.0024994324478112874,"ctx_causa_acidente_Transitar_na_contramão, ctx_fase_dia_Plena_Noite",desfecho_AltaGravidade,2,urbano
"frozenset({'ctx_tipo_pista_Simples', 'ctx_tipo_acidente_Colisão_frontal', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.015575898346768684,0.3235414674135811,0.009427517420412625,0.6052631578947368,1.870743687766714,0.004388068413014313,"ctx_fase_dia_Plena_Noite, ctx_tipo_acidente_Colisão_frontal, ctx_tipo_pista_Simples",desfecho_AltaGravidade,3,urbano
"frozenset({'ctx_tracado_via_Curva', 'ctx_tipo_acidente_Colisão_frontal'})",frozenset({'desfecho_AltaGravidade'}),0.008880994671403197,0.3235414674135811,0.0053285968028419185,0.6000000000000001,1.8544763513513516,0.002455226754763934,"ctx_tipo_acidente_Colisão_frontal, ctx_tracado_via_Curva",desfecho_AltaGravidade,2,urbano
"frozenset({'ctx_tipo_acidente_Colisão_frontal', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.018171881404563463,0.3235414674135811,0.010793824292936193,0.5939849624060151,1.835885109733794,0.004914467117638164,"ctx_fase_dia_Plena_Noite, ctx_tipo_acidente_Colisão_frontal",desfecho_AltaGravidade,2,urbano
"frozenset({'ctx_tipo_pista_Simples', 'ctx_tipo_acidente_Colisão_frontal', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_AltaGravidade'}),0.01530263697226397,0.3235414674135811,0.00874436398415084,0.5714285714285714,1.7661679536679535,0.0037933263628472363,"ctx_fim_de_semana_Sim, ctx_tipo_acidente_Colisão_frontal, ctx_tipo_pista_Simples",desfecho_AltaGravidade,3,urbano
"frozenset({'ctx_tipo_acidente_Colisão_frontal', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_AltaGravidade'}),0.016395682470282825,0.3235414674135811,0.009290886733160269,0.5666666666666668,1.7514498873873876,0.003986203567477835,"ctx_fim_de_semana_Sim, ctx_tipo_acidente_Colisão_frontal",desfecho_AltaGravidade,2,urbano
